Date,Headline,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2020-11-28,Netflix to begin declaring UK revenues to British tax authorities,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-27,"No Google-Fitbit merger without human rights remedies, says Amnesty to EU",0.1,0.0,-0.296,0.18,0.82,0.0
2020-11-26,"People’s movement to work ‘down a third’ since October, says Google",0.14444444444444446,-0.07777777777777779,0.0,0.0,1.0,0.0
2020-11-26,Companies plead with EU regulators for action on Google,0.1,0.1,0.0,0.0,1.0,0.0
2020-11-25,Small businesses should embrace Google and Facebook for momentum amid pandemic,0.4,-0.25,0.3182,0.0,0.813,0.187
2020-11-25,Google ordered to hand over emails in £453m divorce battle ,0.0,0.0,0.1531,0.188,0.58,0.232
2020-11-25,4 AI Stocks on the Cutting Edge,0.9,-0.6,-0.128,0.231,0.769,0.0
2020-11-25,3 Tech Stocks to Buy As the Nasdaq Makes a Comeback,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-25,JFrog: Riding The Software Revolution,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-25,"Alibaba Stock Woes Won’t Last, So Stay Long in the Shares Into 2021",0.23333333333333334,-0.025,-0.1779,0.18,0.683,0.137
2020-11-25,"Google Plans $400 Mln Fiber-Optic Network To Connect Through Saudi Arabia, Israel : WSJ ",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-25,YouTube suspends One America News for violating COVID-19 policy,0.0,0.0,-0.5423,0.304,0.696,0.0
2020-11-24,TSMC and Google push chipmaking boundaries with 3D ‘stacking’,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,Google Trends shows ‘Bitcoin’ searches at 2020 high as BTC tops $19.4K  ,0.5399999999999999,0.16,0.5106,0.0,0.769,0.231
2020-11-24,A Way to Cash In on Tech Stocks Next Year,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,DOJ's Google-Fitbit deal ruling not expected until after Europe weighs in - CTFN,0.4,0.05,0.0,0.0,1.0,0.0
2020-11-24,Apple (AAPL) Seeks Tough Data Protection in Google Lawsuit,0.8333333333333334,-0.3888888888888889,-0.34,0.327,0.673,0.0
2020-11-24,Google discussing $1B deal to acquire India's ShareChat - report,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,How to Build a Core and Satellite Portfolio of EV Stocks,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,Google facing antitrust suit from second group of U.S. states - Reuters,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,"Israel, Saudi Arabia may come together for Google fiber-optic network",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,Google-backed Chinese truck-hailing firm Manbang raises $1.7 billion,0.2,-0.1,0.0,0.0,1.0,0.0
2020-11-23,Google has deployed 'father of the internet' Vint Cerf to slam Australia's proposed news media bargaining code,0.0,0.0,-0.3818,0.14,0.86,0.0
2020-11-23,7 Upcoming IPOs to Watch Heading Into 2021,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,UK lobbyists press watchdog to probe Google's ad data revamp,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Slack Shares Might Start to Slack Off,0.0,0.0,0.296,0.0,0.732,0.268
2020-11-23,: Google Cloud is creating a new type of digital banking platform with this lender,0.22727272727272727,0.06818181818181818,0.296,0.0,0.845,0.155
2020-11-23,Russia watchdog opens case against Google over search engine content,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Google faces UK scrutiny over new advertising data revamp,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-23,Google brings ‘The Mandalorian’ to AR in its new app,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-23,Foxconn's troubled Wisconsin factory producing Google server components - Bloomberg,1.0,-0.5,-0.4588,0.273,0.727,0.0
2020-11-21,Google: Garage owner takes on tech firm over fake reviews,0.7,-0.35,-0.4767,0.256,0.744,0.0
2020-11-21,Review: Google Pixel 5,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,"Fake Uniswap app on Google Play Store has already lost one user $20,000",1.0,-0.5,-0.4588,0.303,0.562,0.135
2020-11-20,ProBeat: Google will eventually sell ads against your financial data,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,7 Cybersecurity Stocks To Buy For Defense Against The Dark Web,0.4,-0.15,0.128,0.0,0.857,0.143
2020-11-20,Google proposes applying AI to patent application generation and categorization,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,"Google, Facebook and Twitter threaten to leave Pakistan over censorship law",0.0,0.0,-0.4215,0.297,0.703,0.0
2020-11-20,7 Hot Stocks to Buy Before 2021 Ushers in Change,0.8500000000000001,0.25,0.0,0.0,1.0,0.0
2020-11-20,"Fitbit OS update brings Google Assistant into Sense, Versa 3 smartwatches",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,"The Zacks Analyst Blog Highlights: Google, Microsoft, Texas Instruments, NVIDIA and Skyworks Solutions ",0.0,0.0,0.1779,0.0,0.876,0.124
2020-11-20,Korean lawmakers call on Google to reduce app store fees like Apple ,0.0,0.0,0.3612,0.0,0.815,0.185
2020-11-19,Apple and Google have told the ACCC that their app marketplaces encourage competition - but a major developer disagrees,0.5,0.0625,-0.2023,0.147,0.746,0.107
2020-11-19,Google Updates Pay App To Include Bank Accounts ,0.0,0.0,-0.1027,0.167,0.833,0.0
2020-11-19,The 7 Best Startups You Can Buy on SeedInvest Right Now,0.4178571428571428,0.6428571428571428,0.6369,0.0,0.682,0.318
2020-11-19,Google Pay: checks and balances,0.0,0.0,-0.1027,0.259,0.741,0.0
2020-11-19,Google Pay: checks and balances,0.0,0.0,-0.1027,0.259,0.741,0.0
2020-11-19,Google Stadia and GeForce Now are both coming to iOS as web apps,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,Google revamps its strategy towards banking,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,"Google rolls out iOS widgets for Gmail, Drive and Fit; says Calendar and Chrome coming soon",0.4,0.4,0.3612,0.0,0.857,0.143
2020-11-19,Google plans to test end-to-end encryption in Android messages,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,"Cable giant Malone praises new streaming gatekeepers: Amazon (AMZN), Apple (AAPL), Roku",0.7272727272727273,0.06818181818181818,0.6249,0.0,0.662,0.338
2020-11-19,7 Great Buy-and-Hold Growth Stocks,0.75,0.8,0.7717,0.0,0.23,0.77
2020-11-19,Rwanda smelter uses blockchain to comply with EU Conflict Mineral Regulation,0.0,0.0,-0.3182,0.187,0.813,0.0
2020-11-19,Moovly Media Announces Integration of Amazon Transcribe and Google Translation's AI Systems into Popular Video Creation Platform,0.9,0.6,0.6808,0.0,0.68,0.32
2020-11-19,Square stock rises 3.5% as KBW says Google Pay faces hurdles in taking on fintechs,0.0,0.0,-0.1027,0.091,0.909,0.0
2020-11-19,Companies plead with EU regulators for action on Google,0.1,0.1,0.0,0.0,1.0,0.0
2020-11-19,Battlepalooza is the first battle royale to use Google Maps for levels,0.3333333333333333,0.25,-0.3818,0.191,0.809,0.0
2020-11-19,Wait on Investor Rotation for Zoom Video,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,News24.com | Google to integrate bank accounts in payments app,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-18,: Google will let users get digital bank accounts through its mobile wallet,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-18,Apple releases forked version of TensorFlow optimized for macOS Big Sur,0.1,0.0,0.4588,0.0,0.769,0.231
2020-11-18,4 Tech ETFs to Play the Top Trends,0.5,0.5,0.4939,0.0,0.543,0.457
2020-11-18,Google Pay gets a major redesign with a new emphasis on personal finance,0.4181818181818182,0.06628787878787878,-0.1027,0.123,0.877,0.0
2020-11-18,"Google moves harder into finance, offering bank accounts with Citi through revamped app",0.0,-0.1,0.0,0.0,1.0,0.0
2020-11-18,"TSMC (TSM) stock gains on report that Google, AMD signed up for new chip tech",0.45454545454545453,0.13636363636363635,0.34,0.0,0.854,0.146
2020-11-17,Google has created an AI-powered nightmare creature generator,0.0,0.0,0.25,0.0,0.778,0.222
2020-11-17,Big Tech Isn’t the Key to Big Profits … This Is,0.4000000000000001,0.0,0.4404,0.0,0.756,0.244
2020-11-17,"Chrome 87 brings tab throttling, Occlusion Tracking on Windows, back/forward cache on Android",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-17,"The Zacks Analyst Blog Highlights: Google, Lenovo, Apple, Hewlett Packard Enterprise and Dell",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-17,Google updates Maps with more COVID info and finally launches its Assistant driving mode,0.75,0.25,0.0,0.0,1.0,0.0
2020-11-17,Google Maps gains driving mode and food delivery statuses,0.0,0.0,0.34,0.0,0.769,0.231
2020-11-16,7 Hot Stocks for Post-Election Investing in Biden’s America,0.8500000000000001,0.25,0.0,0.0,1.0,0.0
2020-11-16,Megacap selling may be more about Biden tax policy than sector malaise – Oppenheimer,0.5,0.5,0.0,0.0,1.0,0.0
2020-11-16,Alphabet's (GOOGL) Google Plans a New Campus Near Seattle,0.42727272727272725,0.11818181818181818,0.0,0.0,1.0,0.0
2020-11-16,8 Overvalued Stocks to Sell in November,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-16,Take Buffett’s Advice: 5 Vanguard Funds to Buy,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-16,Google updates COVID-19 forecasting models with longer time horizons and new regions,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-14,"Free unlimited photo storage is a thing of the past - thanks a lot, Google. So what to do?",0.4166666666666667,0.11666666666666668,0.7351,0.0,0.693,0.307
2020-11-14,Review: Google Chromecast with Google TV,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,"Google pulls the plug on Expeditions VR app, migrates tours to Arts & Culture",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,"Turkey Fines Google For Online Search Dominance, Gives 6-Month Deadline To Make Changes",0.0,0.0,0.2023,0.0,0.87,0.13
2020-11-13,ProBeat: Google still needs you to label photos for its ML,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,7 Telehealth Stocks To Buy Ahead Of Flu Season,0.0,0.0,-0.3818,0.271,0.729,0.0
2020-11-13,Turkey fines Google $25.5M for abusing search dominance,0.0,0.0,-0.296,0.278,0.556,0.167
2020-11-13,"Dems Term Facebook, Google Political Ad Ban Extensions 'Voter Suppression' As Runoffs Loom",0.1,0.0,-0.6705,0.333,0.667,0.0
2020-11-13,Growing Free Cash Flow Could Boost Facebook Stock To $370,0.8,0.4,0.7717,0.0,0.476,0.524
2020-11-13,Google apologises to Thierry Breton over plan to target EU commissioner,0.0,0.0,0.2023,0.0,0.847,0.153
2020-11-12,Google responds to Costello criticisms,0.0,0.0,-0.2263,0.322,0.678,0.0
2020-11-12,Google Photos sets store by storage,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,: Google is being targeted by these tech companies urging regulators to take action against its ‘clear abuse of dominance’,0.24166666666666664,0.1,-0.6369,0.189,0.811,0.0
2020-11-12,Android gains support for hardware-accelerated PyTorch inference,0.0,0.0,0.6249,0.0,0.495,0.505
2020-11-12,"Act now before Google kills us, 135-strong coalition of startups warns EU antitrust chief",0.0,0.0,-0.5994,0.29,0.71,0.0
2020-11-12,Google catches up to AWS and Azure with new database migration service,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-12,How Google built its AI-powered Hum to Search feature,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,News24.com | WATCH | Group of 165 Google critics call for EU action,0.1,0.1,-0.296,0.18,0.82,0.0
2020-11-12,"Morgan Stanley sees Facebook, Google, Pinterest gaining from online ad comeback",0.0,0.0,0.4215,0.0,0.781,0.219
2020-11-12,"Google To Limit High-quality Photo, Video Storage From June 2021 ",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,AMZN Stock Is the Gift That Keeps on Giving,0.0,0.0,0.6486,0.0,0.569,0.431
2020-11-12,YouTube Back After Global Outage ,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,Apple iPhone 12 to Playstation 5: Here are some of the items Google predicts will trend,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,"Google releases predictions of popular holiday gifts from Apple iPhone, PlayStation 5 to Fat Brain Simpl Dimpl",0.9,0.6,0.6705,0.0,0.718,0.282
2020-11-12,5 Great Robotics Stocks That Offer Stake in the New Way Work Gets Done,0.6022727272727273,0.4681818181818182,0.6249,0.0,0.745,0.255
2020-11-11,Andrew Yang Backs Chrome Users In Privacy Battle Against Google,0.0,0.0,-0.4215,0.322,0.678,0.0
2020-11-11,"Daily Crunch: Google Photos will end free, unlimited storage",0.4,0.2,0.5106,0.0,0.708,0.292
2020-11-11,"RIP Google Music, one of the company’s last examples of generosity",0.06666666666666667,0.0,0.5106,0.0,0.752,0.248
2020-11-11,"Come June 1, 2021, all of your new photos will count against your free Google storage",0.6272727272727273,0.2681818181818182,0.5106,0.0,0.82,0.18
2020-11-11,Don’t Get Too Excited About Marin Software’s Recent Bounce,0.5,0.1875,0.34,0.0,0.769,0.231
2020-11-11,Facebook and Google quietly extend bans on political advertising,0.21666666666666667,0.0,0.1779,0.0,0.825,0.175
2020-11-11,"Facebook, Google extend post-election political ad ban",0.1,0.0,-0.4404,0.35,0.485,0.165
2020-11-10,Google adds COVID-related health and safety info to Google Travel,0.0,0.0,0.4215,0.0,0.763,0.237
2020-11-10,Skyrocketing Telehealth Use Will Propel American Well Stock,0.0,0.0,0.2732,0.0,0.769,0.231
2020-11-10,Google Battles Marketers Over Antitrust Claims,0.0,0.0,-0.3818,0.342,0.658,0.0
2020-11-10,3 Telehealth Stocks for a Second Wave,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,Declining iPhone Sales Shouldn’t Define Apple,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,Tesla’s Public FSD Beta Is A Huge Mistake,0.48333333333333334,0.20000000000000004,-0.0258,0.247,0.515,0.237
2020-11-10,"After Crushing It in 2020, Apple Stock May Level off in 2021",0.9,0.4,-0.3612,0.185,0.815,0.0
2020-11-10,6 Streaming Stocks to Keep Your Eye On,0.0,0.0,0.0,0.0,1.0,0.0
