Date,Headline,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2020-12-09,Microsoft To Launch Xbox Game 'Halo Infinite' In Fall ,0.4,-0.4,0.0,0.0,1.0,0.0
2020-12-09,Microsoft says delayed 'Halo Infinite' game will launch in fall 2021,0.4,-0.4,-0.2263,0.16,0.84,0.0
2020-12-08,Is Microsoft Stock Heading Straight for a Wall After 2020?,0.4,0.2,0.2263,0.0,0.808,0.192
2020-12-08,7 Blue-Chip Stocks You Can Trust,0.0,0.0,0.5106,0.0,0.548,0.452
2020-12-08,Bill Gates reveals his 5 favorite books of 2020,1.0,0.5,0.4588,0.0,0.7,0.3
2020-12-08,Microsoft launches Azure Digital Twins in general availability,0.25,0.02500000000000001,0.0,0.0,1.0,0.0
2020-12-07,"Friends remember Microsoft renegade Eric Engstrom, who suggested a DirectX console",0.0,0.0,0.4767,0.0,0.744,0.256
2020-12-07,Evercore's quarterly IT spending survey points to 'robust' 2021; here are its favored firms from the results,0.9,0.8,0.4215,0.0,0.851,0.149
2020-12-07,"Planview Parent, Inc. -- Moody's assigns first-time B3 CFR to Planview; outlook stable",0.0,0.0,0.296,0.0,0.845,0.155
2020-12-07,"Planview Parent, Inc. -- Moody's assigns first-time B3 CFR to Planview; outlook stable",0.0,0.0,0.296,0.0,0.845,0.155
2020-12-07,Netflix And Microsoft Remain Top Stocks To Buy This Week,0.5,0.5,0.2023,0.0,0.833,0.167
2020-12-07,The 5 Best Stocks for Trading Options,0.3,1.0,0.6369,0.0,0.543,0.457
2020-12-07,Microsoft Has Multiple Growth Paths,0.0,0.0,0.3818,0.0,0.606,0.394
2020-12-07,Microsoft announces its first Azure data center region in Denmark,0.21666666666666667,0.075,0.0,0.0,1.0,0.0
2020-12-07,3 Top Stock Trades for the Week,0.5,0.5,0.2023,0.0,0.735,0.265
2020-12-07,7 Index Funds To Buy For Diversified Growth in 2021,0.0,0.0,0.3818,0.0,0.755,0.245
2020-12-07,The InvestorPlace Q&A: Focus on the Future of Work With the ProShares MSCI Transformational Changes ETF,0.125,0.0,0.0,0.0,1.0,0.0
2020-12-07,What Will the Next 9 Years Be Like for Nokia Stock?,0.0,0.0,0.3612,0.0,0.783,0.217
2020-12-07,Fairly Valued Fastly Stock Isn’t a Buy-the-Dip Opportunity,0.75,0.44999999999999996,0.6908,0.0,0.467,0.533
2020-12-06,Slack an expensive buy by Salesforce - Analyst,0.7,-0.5,0.0,0.0,1.0,0.0
2020-12-06,Salesforce upgraded to Strong Buy at CFRA after Slack purchase,0.7333333333333333,0.4333333333333333,0.5106,0.0,0.732,0.268
2020-12-03,Why and How You Should Shop the Drop in Alibaba Stock,0.0,0.0,-0.2732,0.174,0.826,0.0
2020-12-03,"Bill Gates just released a plan for US leadership on climate change, including $35B in funding",0.0,0.0,0.0,0.0,1.0,0.0
2020-12-03,The Top 5 Electric Vehicle Stocks to Buy for 2021,0.5,0.5,0.2023,0.0,0.816,0.184
2020-12-03,"Microsoft launches Azure Purview, its new data governance service",0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-12-03,"Sight Tech Global day 2 is live! Hear from Apple, Waymo, Microsoft, Sara Hendren and Haben Girma",0.25,0.08522727272727272,0.0,0.0,1.0,0.0
2020-12-03,"Microsoft unveils Azure Purview for data governance, Azure Synapse Analytics hits general availability",0.5,0.05000000000000002,0.0,0.0,1.0,0.0
2020-12-03,Microsoft Azure releases data warehousing tool that takes on Snowflake,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-03,Snowflake faces new rival as Microsoft releases data tool Azure Purview,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-12-03,Buy Amazon Stock Because It’s Cheaper Than Apple Stock,0.0,0.0,0.1779,0.0,0.825,0.175
2020-12-03,Better Buy: Alphabet vs. Microsoft,0.5,0.5,0.4404,0.0,0.58,0.42
2020-12-03,PS5 and Xbox Series shortages lead to 10% drop in video game sales,0.4,-0.4,-0.4019,0.252,0.748,0.0
2020-12-02,A $200 Million Pizza! Here’s How Bitcoin Made That Possible …,1.0,0.0,0.0,0.0,1.0,0.0
2020-12-02,'This is not going to be easy': Tech billionaire on a collision course with Microsoft,0.8333333333333334,0.43333333333333335,-0.3612,0.161,0.839,0.0
2020-12-02,Microsoft declares $0.56 dividend,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-02,"The Zacks Analyst Blog Highlights: Microsoft, PG, TMUS, BA and GS",0.0,0.0,0.0,0.0,1.0,0.0
2020-12-02,LinkedIn Sued Over Incorrect Ad Metrics,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-02,The 7 Best Startups You Can Buy on Republic Right Now,0.4178571428571428,0.6428571428571428,0.6369,0.0,0.682,0.318
2020-12-02,"ACIW could fetch $44 per share in a sale, Stephens analyst says",0.0,0.0,0.296,0.0,0.82,0.18
2020-12-02,"salesforce.com, inc. -- Moody's affirms Salesforce's ratings following the Slack acquisition announcement",0.1,0.0,0.0,0.0,1.0,0.0
2020-12-02,Microsoft (MSFT) to Boost CNH Industrial's Digital Capabilities,0.0,0.0,0.4019,0.0,0.722,0.278
2020-12-02,Marc Benioff Sets His Sights on Microsoft,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-02,Are Microsoft And Adobe Coming For Salesforce's Market Share?,0.0,0.0,0.296,0.0,0.784,0.216
2020-12-02,Very cancels 1000 PS5 and Xbox Series X orders made by scalpers,0.3,0.2,-0.2944,0.18,0.82,0.0
2020-12-01,MarketWatch First Take: Salesforce’s deal for Slack creates a bigger threat to Microsoft,0.41666666666666663,0.125,-0.3182,0.219,0.645,0.135
2020-12-01,"It’s Official: Salesforce Buying Slack For $28 Billion, Taking On Microsoft With Benioff’s Biggest Deal Yet",0.0,0.0,0.0,0.0,1.0,0.0
2020-12-01,Slack Stock: 13 Things to Know About Salesforce Buying Slack,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-01,"4 Top Stock Trades for Wednesday: AMZN, MSFT, SPCE, BB",0.5,0.5,0.2023,0.0,0.816,0.184
2020-12-01,"Top Analyst Reports for Microsoft, Procter & Gamble & T-Mobile",0.5,0.5,0.2023,0.0,0.795,0.205
2020-12-01,"Microsoft Teams now supports Apple CarPlay, saves call recordings, and identifies spam calls",0.0,0.0,0.0,0.156,0.688,0.156
2020-12-01,7 Machine Learning Stocks for a Smarter Future,0.125,0.0,0.4588,0.0,0.625,0.375
2020-12-01,3 Hot Stocks to Buy As Unemployment Fears Ease,0.8500000000000001,0.25,-0.4939,0.432,0.379,0.189
2020-12-01,Investing in Apple Stock Is a No-Brainer Gainer,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-01,Here’s What You Need to Know Heading into the Roblox IPO,0.0,0.0,0.0,0.0,1.0,0.0
2020-12-01,4 Chinese Tech Stocks to Buy Despite Potential Regulation,0.5,0.0,0.0,0.0,1.0,0.0
2020-12-01,"Accenture, Microsoft Collaborate With CNH To Boost Digital Capabilities - Quick Facts ",0.25,0.16666666666666666,0.4019,0.0,0.787,0.213
2020-12-01,PLUG Stock Not One That Investors Can Easily Time,0.8333333333333334,0.43333333333333335,0.34,0.0,0.769,0.231
2020-11-30,Amazon Web Services installing Macs to enable remote Apple app development,0.2,-0.1,0.1779,0.0,0.855,0.145
2020-11-30,Trending Stocks Rated Top Buy This Week Include Microsoft And Netflix,0.5,0.5,0.2023,0.0,0.847,0.153
2020-11-30,Xbox update begins rolling out with new dynamic backgrounds and more,0.3737373737373737,0.21212121212121213,0.3818,0.0,0.794,0.206
2020-11-30,Nvidia Stock: Expensive But Still Worth It?,0.39999999999999997,-0.1,0.2263,0.0,0.759,0.241
2020-11-30,Why Snap’s TikTok Copy Can’t “Win the Technochasm”,0.4,0.8,0.0,0.0,1.0,0.0
2020-11-30,"The Zacks Analyst Blog Highlights: Target, Microsoft and TSM",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-30,9 Video Game Stocks to Buy for Next-Gen Gains,0.4,-0.4,0.34,0.0,0.745,0.255
2020-11-30,"West Des Moines (City of) IA -- Moody's assigns Aaa to West Des Moines, IA's GO bonds; outlook stable",0.0,0.0,0.296,0.0,0.891,0.109
2020-11-30,"Baidu, CyberArk, Sony, Microsoft and Nintendo as Zacks Bull and Bear of the Day",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-30,Microsoft Comes After Zoom With All-Day Free Video Calls,0.8,0.4,0.5106,0.0,0.708,0.292
2020-11-30,Slack Just Got a Lifeline from Salesforce Buyout Talks,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-30,"CNH Industrial inks deal with Microsoft, Accenture to develop digital services",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-30,7 Stocks to Sell for Christmas Giving,0.0,0.0,0.34,0.0,0.676,0.324
2020-11-30,3 Wild Stocks to Buy Now to End 2020 With a Bang,0.4,0.1,0.0,0.0,1.0,0.0
2020-11-30,7 ESG Investing Ideas That Could Add to Your Wallet and to Your Soul,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-30,"CNH Industrial N.V. : CNH Industrial, Accenture and Microsoft collaborate to develop connected industrial vehicles",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-29,LinkedIn Ireland records three-fold increase in profits,0.0,0.0,0.6369,0.0,0.49,0.51
2020-11-28,The Only Way to Invest In the Next Transformational Technology,0.5,0.0,0.0,0.0,1.0,0.0
2020-11-28,Game over... search for Playstation5 and Xbox Series across NI proves a fruitless one,0.2,-0.05000000000000002,0.0,0.0,1.0,0.0
2020-11-27,"Black Friday 2020: The best Xbox Series X, Series S and Xbox One deals",0.3666666666666667,0.4166666666666667,0.6369,0.0,0.741,0.259
2020-11-27,Bill Gates Says Half of Business Travel Will Never Return. Is He Right?,0.35119047619047616,0.05952380952380952,0.0,0.0,1.0,0.0
2020-11-26,Warren Buffett joked that he would be 'eating Thanksgiving dinner at McDonald's' if the US government hadn't bailed out the banks in 2008,0.0,0.0,0.3182,0.0,0.905,0.095
2020-11-25,Salesforce talks to buy Slack foreshadow showdown with Microsoft  ,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-25,"Bill Gates, la Covid-19 et le combat pour vacciner la planète",0.0,0.0,-0.34,0.194,0.806,0.0
2020-11-25,4 AI Stocks on the Cutting Edge,0.9,-0.6,-0.128,0.231,0.769,0.0
2020-11-25,WORK Stock Alert: Is Salesforce Buying Slack? 16 Things We Know.,0.0,0.0,0.296,0.0,0.82,0.18
2020-11-25,"Don’t Wait for Black Friday Deals in Apple Stock, Now’s the Time to Act",0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0
2020-11-25,Digital Advertisement market to reach $626B by 2026 - UnivDatos,0.0,0.0,0.0258,0.0,0.879,0.121
2020-11-25,JFrog: Riding The Software Revolution,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-25,Apple Stock Will Get a Boost from the New M1 Processor,0.45454545454545453,0.13636363636363635,0.4019,0.0,0.769,0.231
2020-11-24,Cloudcall Group PLC : CloudCall Launches Microsoft Teams Integration,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,"Dow Jones Tops 30,000; Microsoft and Boeing Stocks Surge",0.0,0.0,0.5106,0.0,0.708,0.292
2020-11-24,How 5G Is Changing the Landscape for Nokia,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,World's richest people: Elon Musk and Bill Gates are now tied for second place,0.0,0.0,0.5267,0.0,0.793,0.207
2020-11-24,Microsoft gets bullish start at KeyBanc; Gaming head discusses soft console stock,0.35,0.1,0.0,0.0,1.0,0.0
2020-11-24,Microsoft (MSFT) Eyes Bigger Share as Console Wars Heat Up,0.5,0.0,-0.34,0.261,0.58,0.159
2020-11-24,10 Best Stocks to Buy for Investors Under 30,0.3,1.0,0.6369,0.0,0.656,0.344
2020-11-24,Microsoft (MSFT) Reveals Flurry of Xbox Black Friday Deals ,0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0
2020-11-24,Elon Musk overtakes Bill Gates to become the world's second-richest person ,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-24,"Elon Musk is the world's 2nd-richest person, surpassing Bill Gates, as Tesla's market cap tops $500 billion",0.0,0.0,0.5106,0.0,0.829,0.171
2020-11-23,Elon Musk overtakes Bill Gates to become world's second-richest person,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Microsoft And Home Depot Among Trending Stocks Rated Top Buy This Week,0.5,0.5,0.2023,0.0,0.859,0.141
2020-11-23,Game console hunters have bigger Black Friday challenge: Finding a PlayStation or Xbox in stock,0.4444444444444445,-0.18888888888888888,0.0772,0.0,0.909,0.091
2020-11-23,7 Upcoming IPOs to Watch Heading Into 2021,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Slack Shares Might Start to Slack Off,0.0,0.0,0.296,0.0,0.732,0.268
2020-11-23,Black Friday PlayStation 5 and Xbox Series X gift guide,0.43333333333333335,-0.16666666666666666,0.4404,0.0,0.707,0.293
2020-11-23,Black Friday deals guide for HDMI 2.1 TVs for PlayStation 5 and Xbox Series X,0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0
2020-11-23,Microsoft cloud partner AvePoint going public via merger with blank-check company Apex Technology,0.06666666666666667,0.0,0.0,0.0,1.0,0.0
2020-11-23,9 OTC Stocks With Plenty of Potential,1.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Moody's:  US companies’ cash holdings hit record high amid pandemic,0.5399999999999999,0.16,0.0,0.0,1.0,0.0
2020-11-23,"SK Telecom, Microsoft Korea step up joint AI efforts for everyone ",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,"Warts and All, Here’s Why JFrog Stock Is a Buy",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,"Bill Gates, Covid-19 and the Quest to Vaccinate the World",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-22,Boost as Microsoft to create 200 jobs in Dublin,0.0,0.0,0.5859,0.0,0.593,0.407
2020-11-20,Walmart Black Friday 2020 update: Here's when PlayStation 5 and Xbox Series X consoles go on sale Wednesday,0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0
2020-11-20,"Dow Jones Lower as Disney Mulls Skipping Theaters, Microsoft Makes Teams Video Calls Free for Now",0.8,0.4,0.2732,0.113,0.718,0.169
2020-11-20,7 Cybersecurity Stocks To Buy For Defense Against The Dark Web,0.4,-0.15,0.128,0.0,0.857,0.143
2020-11-20,"With Coronavirus Cases Climbing, Consider Slack a Buy",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,"Microsoft teams with Apple for Xbox Series X controller support, takes on Zoom with free all-day Teams calls",0.8,0.4,0.7184,0.0,0.714,0.286
2020-11-20,"The Zacks Analyst Blog Highlights: Google, Microsoft, Texas Instruments, NVIDIA and Skyworks Solutions ",0.0,0.0,0.1779,0.0,0.876,0.124
2020-11-20,Roblox IPO: 15 Things for Potential RBLX Investors to Know,1.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,Time to Buy the Dip in Alteryx Stock … Again!,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,"Key Words: Bill Gates calls U.S.’s failure to contain the coronavirus ‘mind blowing,’ warns that colder months will be ‘very tough’",0.7666666666666666,-0.2740740740740741,-0.5719,0.198,0.802,0.0
2020-11-19,7 Growth Stocks to Buy as We Head Into 2021,0.0,0.0,0.3818,0.0,0.755,0.245
2020-11-19,"Call it Heresy, But It’s Time to Sell Costco",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,7 Cyclical Stocks Still Hoping for Another Stimulus Round,0.4,-0.2,0.4215,0.0,0.714,0.286
2020-11-19,Microsoft-led housing effort cuts rents in Seattle suburbs,0.0,0.0,-0.296,0.239,0.761,0.0
2020-11-19,Microsoft brings new shopping tools to its Edge browser,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-19,Elon Musk is $8 billion away from surpassing Bill Gates as the world's second-richest person,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,Dancing Around Won’t Save Lordstown Motors from Hitting $0,0.0,0.0,0.4939,0.0,0.714,0.286
2020-11-19,Wait on Investor Rotation for Zoom Video,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,5 Index Funds That Belong In Any Portfolio Seeking Diversification,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-18,Next-Generation Batteries Are the New Hottest Investment,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-18,Microsoft (MSFT) Announces Pluton Processor: Key Takeaways,1.0,0.0,0.0,0.0,1.0,0.0
2020-11-18,7 Mutual Funds Great for Your 401k,0.75,0.8,0.6249,0.0,0.549,0.451
2020-11-18,Alphabet vs. Microsoft Stock: Hope You Made Money,0.0,0.0,0.4404,0.0,0.707,0.293
2020-11-18,Dropbox Can’t Seem to Take Advantage of Covid-19,0.0,0.0,0.25,0.0,0.778,0.222
2020-11-18,8 Tech Stocks That Could Benefit from a Biden Presidency,0.0,0.0,0.4588,0.0,0.7,0.3
2020-11-18,Snowflake Is an Unexpected Buffett Bet That Makes Perfect Sense,1.0,0.55,0.5719,0.0,0.709,0.291
2020-11-18,NextEra Energy Stock Is Well Worth the Premium,0.1,0.3,0.6249,0.0,0.45,0.55
2020-11-18,Palantir’s Strong Growth Will Accelerate in 2021,0.7333333333333333,0.4333333333333333,0.7096,0.0,0.459,0.541
2020-11-17,Bill Gates says in-person meetings aren't the 'gold standard' anymore and that 50% of business travel will go away even after pandemic,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-17,Expect Nvidia Stock to Pop Higher On Upcoming Earnings Catalyst,0.5,0.25,0.0,0.0,1.0,0.0
2020-11-17,"Whale Rock Capital buys Alibaba, exits Alphabet, Apple; Tesla stakes increases, Microsoft slashed",0.0,0.0,-0.2263,0.137,0.863,0.0
2020-11-17,"Glenview buys Microsoft, exits United Health; raises Lyft stakes, cuts eBay",0.0,0.0,0.1531,0.157,0.643,0.2
2020-11-17,"Melvin Capital trims Microsoft, Amazon stakes, raises in Alphabet, Nike; enters Visa, Square",0.0,0.0,0.1779,0.0,0.876,0.124
2020-11-17,"Microsoft's new PC security tech coming to Intel, AMD chips",0.45454545454545453,0.13636363636363635,0.34,0.0,0.789,0.211
2020-11-17,A Wrecked Hertz Stock Is Stuck in the Bankruptcy Lane and Can’t Pull Out,0.0,0.0,-0.25,0.143,0.857,0.0
2020-11-17,"Microsoft reveals Pluton, a custom security chip built into Intel, AMD, and Qualcomm processors",0.0,0.0,0.34,0.0,0.833,0.167
2020-11-17,"Masayoshi Son, Dr. Anthony Fauci, Bill Gates and More Will Speak at the DealBook Online Summit",0.5,0.5,0.0,0.0,1.0,0.0
2020-11-17,"Lone Pine adds DocuSign, exits Salesforce",0.0,0.0,-0.2732,0.296,0.704,0.0
2020-11-17,How to Safely Play the Breakout in Fisker Stock,0.5,0.5,0.6808,0.0,0.556,0.444
2020-11-16,"Duquesne adds Nuance, exits Wells Fargo, pares PayPal stake",0.0,0.0,0.25,0.0,0.8,0.2
2020-11-16,Biden meets virtually with major CEOs,0.5,0.0625,0.0,0.0,1.0,0.0
2020-11-16,Microsoft expands Teams with meetings apps and low-code tools,0.0,0.0,0.1027,0.0,0.851,0.149
2020-11-16,Is Microsoft (MSFT) Stock Outpacing Its Computer and Technology Peers This Year?,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-16,Microsoft (MSFT) Detects Cyberattacks on COVID-19 Studies,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-16,Megacap selling may be more about Biden tax policy than sector malaise – Oppenheimer,0.5,0.5,0.0,0.0,1.0,0.0
2020-11-16,Robotic process automation company UiPath picks advisers for H1 2021 IPO - Bloomberg,0.2,-0.1,0.0,0.0,1.0,0.0
2020-11-16,Take Buffett’s Advice: 5 Vanguard Funds to Buy,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-15,"Walmart releases Black Friday ad with PlayStation 5, Xbox Series X listed as online-only amid COVID-19",0.43333333333333335,-0.16666666666666666,0.0,0.0,1.0,0.0
2020-11-15,Will 5G era make it third-time lucky for Microsoft in telecoms? ,0.8333333333333334,0.3333333333333333,0.4215,0.0,0.781,0.219
2020-11-15,"With new consoles, gaming industry faces question: Staying power, or a flash in the pandemic pan?",0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-15,"Softbank exits stake in 24 companies, exits AMZN, GOOG, TSLA",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-15,"3G Capital takes new stake in tech IPOs, boost position in Amazon and Microsoft",0.45454545454545453,0.13636363636363635,0.5267,0.0,0.732,0.268
2020-11-14,"Microsoft says North Korean, Russian hackers attacking COVID-19 vaccine makers ",0.0,0.0,-0.4588,0.25,0.75,0.0
2020-11-14,News24.com | Microsoft urges action on health care cyber attacks,0.1,0.1,0.0772,0.221,0.534,0.244
2020-11-13,"LinkedIn Reports Inflated Metrics, Led To Overcharges",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,3 Low-Risk Strategies To Begin Investing In 5G Stocks,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,Nokia Stock Continues to Struggle to Rise Above $4 ,0.1,0.0,-0.3182,0.223,0.777,0.0
2020-11-13,The DeanBeat: Sony beats Microsoft with games as the console wars renew,0.0,0.0,-0.5574,0.247,0.753,0.0
2020-11-13,"McAfee Stock Is Down, But Is It a Secure Investment?",0.4444444444444444,0.12222222222222222,0.34,0.0,0.769,0.231
2020-11-13,Microsoft (MSFT) Partners with Bango to Boost Xbox Subscriptions,0.0,0.0,0.4019,0.0,0.748,0.252
2020-11-13,"The Zacks Analyst Blog Highlights: Microsoft, Activision Blizzard, Nintendo and Glu Mobile",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,"Russian and North Korean hackers targeting Covid vaccine work, says Microsoft",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,"Microsoft: Russian, North Korean hackers target vaccine work",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,October videogame sales +14% as preview of new-generation holiday season,0.0,0.0,0.4019,0.0,0.769,0.231
2020-11-13,Microsoft says hackers backed by Russia and North Korea targeted COVID-19 vaccine makers,0.0,0.0,0.0258,0.0,0.916,0.084
2020-11-13,This Petty Squabble Is Your Big Chance to Load up on Alibaba Stock,0.1,0.0,0.0516,0.122,0.743,0.135
2020-11-12,"Baird finds leads in search trends for Internet, interactive entertainment",0.0,0.0,0.4215,0.0,0.763,0.237
2020-11-12,Private Investing: Early Stage Investing … on Steroids,0.3375,0.05,0.0,0.0,1.0,0.0
2020-11-12,"Time to Pull Over, or Room to Vroom in Nio?",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,Python creator Guido van Rossum joins Microsoft,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,Sony Stock: Today’s PlayStation 5 Launch and 2 Other Investing Takeaways,0.375,-0.125,0.0,0.0,1.0,0.0
2020-11-12,Sony PlayStation 5 launch brings new console war into full bloom,0.5022727272727273,0.24318181818181817,-0.5994,0.302,0.698,0.0
2020-11-12,Why It’s Best to Avoid NVIDIA Stock for Now,0.3,1.0,0.4588,0.164,0.522,0.313
2020-11-12,AMZN Stock Is the Gift That Keeps on Giving,0.0,0.0,0.6486,0.0,0.569,0.431
2020-11-12,Record traffic for internet providers as gamers unpack new Xbox console,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-12,"Bill Gates, Elizabeth Warren, Killer Mike and More Will Speak at the DealBook Online Summit",0.5,0.5,-0.6486,0.235,0.765,0.0
2020-11-12,Berkshire Hathaway Will Benefit Greatly From Its Large Share Buybacks,0.5892857142857143,0.5071428571428571,0.6369,0.0,0.606,0.394
2020-11-12,PlayStation 5 or Xbox Series X: Why console design matters,0.0,0.0,0.0258,0.0,0.879,0.121
2020-11-12,5 Great Robotics Stocks That Offer Stake in the New Way Work Gets Done,0.6022727272727273,0.4681818181818182,0.6249,0.0,0.745,0.255
2020-11-11,Bango PLC : Bango and Microsoft sign cloud gaming agreement,0.0,0.0,0.4939,0.0,0.714,0.286
2020-11-11,Microsoft names former McAfee CEO Young as business development head,0.2,0.05,0.0,0.0,1.0,0.0
2020-11-11,Good News for Society Isn’t Necessarily So for Slack Stock,0.8,0.35,0.4404,0.0,0.756,0.244
2020-11-11,Microsoft (MSFT) Next-Generation Xbox Consoles Now Available,0.4,0.4,0.0,0.0,1.0,0.0
2020-11-11,Videogame spending hits Q3 record as blockbuster 2020 rolls on,0.0,0.0,0.5994,0.0,0.698,0.302
2020-11-11,"The Zacks Analyst Blog Highlights: Nike, Dow, Procter & Gamble Company, 3M and Microsoft",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-11,Why Apple Stock Is a Buy on the iPhone 12 Mini Alone,0.0,0.0,-0.25,0.167,0.833,0.0
