Date,Tweet Text,Compound,Negative,Neutral,Positive
2020-12-11,"Hey  some folks would do well to read the financial sections of any major newspaper or I dunno, turn on the MarketWatch report. It's amazing how much fast food and Walmart especially have raked in this year. $WMT is on track for a record earnings year. ",0.7096,0.0,0.877,0.123
2020-12-11,Largest MKT Cap stocks that were negative todayMicrosoft $MSFT -0.6%Amazon $AMZN -0.09%Google $GOOG -0.49%Facebook $FB -0.29%Berkshire $BRK.B -0.07%Taiwan Semi $TSM -0.18%Visa $V -0.94%Walmart $WMT -0.83%$JNJ -0.56%JPMorgan $JPM -0.64%$PG -0.66%Mastercard $MA -1.58%,-0.5719,0.11,0.89,0.0
2020-12-11,"$IPOC , $WMT partner and merger January 6th.  ",0.0,0.0,1.0,0.0
2020-12-11, Walmart $WMT getting into the insurance business via Clover Health which is a SPAC currently. $IPOCPretty sure this i…,0.3182,0.0,0.881,0.119
2020-12-10,"Just in: Walmart is preparing to administer Covid-19 vaccines at stores across the U.S., once they're approved.  $WMT ",0.4215,0.0,0.859,0.141
2020-12-10,$WMT:New Insider Filing on Walmart Inc.'sSenior Vice PresidentDAVID CHOJNOWSKI:,0.0,0.0,1.0,0.0
2020-12-10,"Walmart Inc (WMT) price at close, 2020-12-10, is 147.04.",0.0,0.0,1.0,0.0
2020-12-10,"RT _repko: Just in: Walmart is preparing to administer Covid-19 vaccines at stores across the U.S., once they're approved. https://…",0.4215,0.0,0.872,0.128
2020-12-10,"RT _repko: Just in: Walmart is preparing to administer Covid-19 vaccines at stores across the U.S., once they're approved. https://…",0.4215,0.0,0.872,0.128
2020-12-10,Walmart Prepares to Administer Covid-19 Vaccines at Stores Across the U.S.  $WMT $PFE $Spy,0.0,0.0,1.0,0.0
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, $IPOC 👨‍⚕️🥼👩‍⚕️partnership with Walmart $trne $ipob $ipoe $ipof $snpr $inaq $pmvc $fvac $obln $kodk $gmda $onct $gtec $kbnt…,0.0,0.0,1.0,0.0
2020-12-10,"  I could see  saying“Hi welcome to Walmart, let’s get you invested into $WMT while your here”",0.4588,0.0,0.824,0.176
2020-12-10, Here's how the largest stocks are performing todayApple $AAPL +0.85%Microsoft $MSFT -0.42%Amazon $AMZN -0.23%Alphabe…,0.0,0.0,1.0,0.0
2020-12-10,When I heard Walmart $WMT was going to administer Covid vaccine at their stores all I could do was remember my last trip there. LOL!!! ,0.6607,0.0,0.833,0.167
2020-12-10,$WMT Walmart - Unusual Bullish Options Activity $300M+ of Jan'21 deep ITM calls traded yesterday ,0.0,0.0,1.0,0.0
2020-12-10,$WMT $PFE $BNTX $MRNA $AZN Walmart prepares to administer Covid vaccines at stores across U.S. ,0.0,0.0,1.0,0.0
2020-12-10,$WMT Walmart looking primed for a bounce here soonTarget: $160 possible by month end ,0.0,0.0,1.0,0.0
2020-12-10,Walmart prepares to administer Covid vaccines at stores across the U.S.  $SPY $IWM $DIA $DJI $IJH $XLK $XLV $XLP $XLU $XLY $XLC $XLB $XLF $XLI $XLE $XLRE $IUSV $IUSG $QUAL $USMV $MTUM $DGRO $VTV $TLT $SHV $BND $LQD $MINT $NEAR $HYG $WMT $TGT $RAD $WBA $CVS,0.0,0.0,1.0,0.0
2020-12-10,$WMT preparing to administer COVID-19 vaccine after U.S. approval  ,0.4767,0.0,0.721,0.279
2020-12-10,$WMT is preparing to administer the COVID-19 vaccine once approved; preparing its 5000+ Walmart &amp; Sam's Club pharmacies to receive vaccine doses.-- Sample Press Release:Brick-and-Mortar not dead yet. We will get you into ou...  ,0.7385,0.0,0.837,0.163
2020-12-10,Nothing impacts stakeholder prominence like COVID.      pay more bonuses to workers this month. WMT to extend a COVID-19 leave policy to employees through  7/5/21.  corpgov ESG,0.7574,0.085,0.652,0.264
2020-12-10,'Walmart is Preparing to Administer the COVID-19 Vaccine Once Approved' -Walmart$WMT,0.4215,0.0,0.781,0.219
2020-12-10,"✅ $WMT: ""Walmart"" mentioned during GoodRx Holdings, Inc. ""Goodrx Holdings Inc at Barclays Global Technology, Media and Telecommunications Conference"" event ",0.0,0.0,1.0,0.0
2020-12-10," Walmart $WMT, Automatic Data Processing $ADP &amp; 100 Stocks Go Ex-Dividend. Check dividend Calendar, dividends History…",0.0,0.0,1.0,0.0
2020-12-10,Here's how the largest stocks are performing todayApple $AAPL +0.85%Microsoft $MSFT -0.42%Amazon $AMZN -0.23%Alphabet $GOOG -0.45%Facebook $FB -1%Alibaba $BABA +0.16%Tesla $TSLA +0.5%Berkshire $BRK.B -0.1%Taiwan Semi $TSM -0.16%Visa $V -0.91%Walmart $WMT -0.3%,0.0,0.0,1.0,0.0
2020-12-10,  They need some good old American Walmart “the customer is always right” culture and training amongst all the staff @ Parler !  samwalton wmt CynthiaJohnson type customer support is not ok,0.6129,0.056,0.77,0.174
2020-12-10,"India is already among Walmart’s top sourcing markets for products such as jewellery and homeware, with annual exports of about $3 billion $WMT atmanirbharteamindia VocalForLocal Walmart India Business BusinessNews  ",0.2023,0.0,0.94,0.06
2020-12-10,$HIPH -Its Vanexxe topical for varicose veins developing CBD infused version of product. Vanexxe now sold by $WMT  $HTSC $SKDI $ARCS $CBDL,0.0,0.0,1.0,0.0
2020-12-10,Nothing impacts stakeholder prominence like COVID.   writes   pay more bonuses to workers this month. WMT to extend a COVID-19 leave policy to employees through 7/5/21. via   Corpgov ESG,0.7574,0.08,0.673,0.248
2020-12-10,Walmart Pledges To Triple India-Manufactured Products By 2027; Street is Bullish  markets trading stocks $WMT,0.0,0.0,1.0,0.0
2020-12-10, Testimony of AtmaNirbharBharat vocal4local india $wmt ,0.0,0.0,1.0,0.0
2020-12-10,"UPDATE 1-Flipkart and PhonePe have room for other investors, Walmart CEO says -  $WMT markets cryptocurrency",0.0,0.0,1.0,0.0
2020-12-10,Testimony of AtmaNirbharBharat vocal4local india $wmt ,0.0,0.0,1.0,0.0
2020-12-10,"Walmart $WMT getting into the insurance business via Clover Health which is a SPAC currently. $IPOCPretty sure this is going to launch into outer space upon merger. This is billions of dollars, and going to create a competitive insurance market.",0.6249,0.0,0.852,0.148
2020-12-10,WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT ,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10,Walmart and Clover Health team up to offer Medicare Advantage plans | FierceHealthcare ... vote for walmart spac merger 6th Jan! Get in quick at these low prices IPOC WMT CLOV 🚀🚀🚀🚀🚀🚀🚀🚀🚀 ,-0.1007,0.072,0.868,0.06
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10," Best Stocks of the Year: Walmart, Apple, Nvidia$WMT $AAPL $NVDA",0.6369,0.0,0.682,0.318
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10,$WMT Walmart to triple exports of India-made goods to $10 billion per year by 2027,0.0,0.0,1.0,0.0
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, Check this out Clover Health (merging with $IPOC) is working with Walmart ( $WMT ),0.0,0.0,1.0,0.0
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10, WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10,WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10,"Best Stocks of the Year: Walmart, Apple, Nvidia$WMT $AAPL $NVDA",0.6369,0.0,0.682,0.318
2020-12-10,WALMART CEO SAYS WE WOULD LIKE TO INVEST MORE IN COLD CHAIN AND SUPPLY CHAIN$WMT,0.3612,0.0,0.848,0.152
2020-12-10,Walmart to triple exports of India-made goods to $10 billion per year by 2027 $WMTThe story 👇 ,0.0,0.0,1.0,0.0
2020-12-10,$WMT to triple exports of India-made goods to $10 billion per year by 2027 ,0.0,0.0,1.0,0.0
2020-12-10,You can’t be “censored” on social media. It’s like going to  and screaming crazy shit then getting throw out and saying your rights were infringed. You were on $WMT property. You only had the illusion of free speech because you don’t understand business &amp; free speech laws,0.128,0.147,0.698,0.155
2020-12-10,$WMT to triple exports of India-made goods to $10 billion per year by 2027. $AMZN ,0.0,0.0,1.0,0.0
2020-12-10,"[DLBN] SCALPER ROBOTS AREBUYING UP ITEMS LIKE PLAY STATIONS ONLINE FROM STORES LIKE WMT,RESELLING THEM SECONDS LATER AT A HIGHER PRICE ON EBAY &amp; AMAZON. Walmart says it can “successfully block the vast majority”  of these ‘scalbots.’ ",0.8455,0.063,0.675,0.262
2020-12-10,"HechoRelevante Operan hoy ex-dividend: Walmart $WMT ($0.54 / 1.45%), Automatic Data Proc $ADP ($0.93 / 2.09%), Newmont Corp $NEM ($0.40 / 1.63%), Williams $WMB ($0.40 / 7.24%), Telus $TU ($0.23 / 4.48%)",0.0,0.0,1.0,0.0
2020-12-10,"HechoRelevante Operan hoy ex-dividend: Walmart $WMT ($0.54 / 1.45%), Automatic Data Proc $ADP ($0.93 / 2.09%), Newmont Corp $NEM ($0.40 / 1.63%), Williams $WMB ($0.40 / 7.24%), Telus $TU ($0.23 / 4.48%)",0.0,0.0,1.0,0.0
2020-12-10,"HechoRelevante Operan hoy ex-dividend: Walmart $WMT ($0.54 / 1.45%), Automatic Data Proc $ADP ($0.93 / 2.09%), Newmont Corp $NEM ($0.40 / 1.63%), Williams $WMB ($0.40 / 7.24%), Telus $TU ($0.23 / 4.48%)",0.0,0.0,1.0,0.0
2020-12-10, $IPOC CloverHealth &amp; $WMT partnership is already live.  💪   _Calls gonna be…,0.0,0.0,1.0,0.0
2020-12-10,"Walmart Inc (WMT) price at close, 2020-12-09, is 148.27.",0.0,0.0,1.0,0.0
2020-12-10,"Walmart $WMT, Automatic Data Processing $ADP &amp; 100 Stocks Go Ex-Dividend. Check dividend Calendar, dividends History &amp; Chart, FA &amp; TA Score, Unusual Options Activity StockMarket DividendInvesting investing investors Trade OptionsTrading trading  ",0.0,0.0,1.0,0.0
2020-12-10," Consumers get excited to go broke saving money, Investors can benefit from the huge sales numbers of black FridayHer…",0.5994,0.11,0.588,0.302
2020-12-09,Walmart possibly to get a boost from the TBD stimulus package as consumers go out to spend their checks on necessities and where better than walmart and amazon? Moderately bullish on $WMT with PT of $155 eoy.,0.743,0.0,0.819,0.181
2020-12-09,"$STPK - Customers include many Fortune 100 heavy weights including Amazon $AMZN, $UPS, Walmart $WMT, Apple $AAPL, Facebook $FB, Alphabet $GOOG, Home Depot $HD, etc. imo Click below image, look at Stem compared to Tesla $TSLA 😍 ",0.1779,0.0,0.952,0.048
2020-12-09, Here's how the largest stocks are performing todayApple $AAPL -1.71%Microsoft $MSFT -1.151%Amazon $AMZN -1.91%Alphab…,0.0,0.0,1.0,0.0
2020-12-09,Here's how the largest stocks are performing todayApple $AAPL -1.71%Microsoft $MSFT -1.151%Amazon $AMZN -1.91%Alphabet $GOOG -1.35%Facebook $FB -1.9%Alibaba $BABA -0.88%Tesla $TSLA -6.58%Berkshire $BRK.B -0.6%Taiwan Semi $TSM -1.52%Visa $V -1.34%Walmart $WMT -0.86%,0.0,0.0,1.0,0.0
2020-12-09,"Highest sales in billions among stocks $SPX $SPY1. 🇺🇸 WALMART INC. $WMT: 548.742. 🇺🇸 , INC. $AMZN: 347.943. 🇺🇸 APPLE INC. $AAPL: 274.514. 🇺🇸 CVS HEALTH CORPORATI. $CVS: 266.045. 🇺🇸 UNITEDHEALTH GROUP I. $UNH: 251.09",0.0,0.0,1.0,0.0
2020-12-09, $PLUG  $WMT  $AMZN,0.0,0.0,1.0,0.0
2020-12-09,$PLUG  $WMT  $AMZN,0.0,0.0,1.0,0.0
2020-12-09, $WMT 1-pagerThe US retail giant has had a lot of tailwinds recently and is executing well on e-commerce and taking page…,0.2732,0.0,0.9,0.1
2020-12-09,$WMT 1-pagerThe US retail giant has had a lot of tailwinds recently and is executing well on e-commerce and taking pages from $AMZN (Walmart +) to remain competitive and relevant.Another stock with a recent price run-up ,0.4215,0.0,0.894,0.106
2020-12-09, Walmart has continued to attract more downloads and user sessions than its biggest ecommerce competitor in Amazon.…,0.3612,0.0,0.865,0.135
2020-12-09, Walmart has continued to attract more downloads and user sessions than its biggest ecommerce competitor in Amazon.…,0.3612,0.0,0.865,0.135
2020-12-09,Walmart has continued to attract more downloads and user sessions than its biggest ecommerce competitor in Amazon.More data:  MachineLearning ArtificialIntelligence IoT PPP Shopping Apparel Stocks Vote $BBY $GPS $HD $WMT $AMZN ,0.3612,0.0,0.923,0.077
2020-12-09,"[DLBN] OFFICIALS IN ITHACA, NY WARN THAT HOME DEPOT &amp; WMT WORKERS TESTED POSITIVE FOR COVID &amp; “worked during their infectious period...there is the potential that they infected people who were in the store.” Special ‘bonus’ for big box shoppers.[ALNORMAN] ",0.4019,0.11,0.744,0.145
2020-12-09," PlayStation 5, Xbox Seekers Are Losing Out To 'Scalper Bot' On Walmart, Facebook Marketplace $MSFT $SNE $WMT $FB…",-0.3818,0.133,0.867,0.0
2020-12-09,"PlayStation 5, Xbox Seekers Are Losing Out To 'Scalper Bot' On Walmart, Facebook MarketplaceRelated Tickers: $AMZN $BBY $EBAY $FB $MSFT $NKE $SNE $WMTRead more at: ",-0.3818,0.098,0.902,0.0
2020-12-09,"PlayStation 5, Xbox Seekers Are Losing Out To 'Scalper Bot' On Walmart, Facebook Marketplace $SNE $MSFT $EBAY $AMZN $WMT ",-0.3818,0.126,0.874,0.0
2020-12-09,"PlayStation 5, Xbox Seekers Are Losing Out To 'Scalper Bot' On Walmart, Facebook Marketplace. $SNE, $MSFT, $EBAY, $AMZN, $WMT, $FB, $BBY | Benzinga",-0.3818,0.11,0.89,0.0
2020-12-09," PlayStation 5, Xbox Seekers Are Losing Out To 'Scalper Bot' On Walmart, Facebook Marketplace $MSFT $SNE $WMT $FB…",-0.3818,0.133,0.867,0.0
