Date,Headline,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
2020-11-23,A Muslim-Hindu Kiss Puts Netflix India in the Crosshairs,0.0,0.0,0.4215,0.0,0.714,0.286
2020-11-23,Netflix stock gains after J.P. Morgan analyst gets a little more bullish on price increases,0.5,0.15625,0.34,0.0,0.844,0.156
2020-11-23,7 Short-Term Stocks to Handle With Caution,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-23,Take Your Victory Lap and Take Your Profits in Moderna,0.0,0.0,0.4404,0.0,0.756,0.244
2020-11-23,"Warts and All, Here’s Why JFrog Stock Is a Buy",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-22,The Crown: New Netflix series has thrown a curve ball as inaccuracies make a royal mess of hit show,0.31477272727272726,-0.019318181818181818,-0.3612,0.135,0.865,0.0
2020-11-21,Why Smart Investors Scoop Up Netflix Stock No Matter the Price,0.6428571428571429,0.21428571428571427,0.296,0.151,0.479,0.37
2020-11-20,"Netflix stock +1.5%, marking two-week highs",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,"With Coronavirus Cases Climbing, Consider Slack a Buy",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,3 Well-Discounted Covid-19 Stocks to Buy,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-20,Korean sci-fi 'Space Sweepers' to be released on Netflix ,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-19,7 Growth Stocks to Buy as We Head Into 2021,0.0,0.0,0.3818,0.0,0.755,0.245
2020-11-19,Netflix (NFLX) Down 1.5% Since Last Earnings Report: Can It Rebound?,0.17777777777777778,-0.07777777777777779,0.0,0.0,1.0,0.0
2020-11-19,"Ignore the Coronavirus Vaccine Sell-Off, Netflix Is Still a Huge Buy",0.9,0.4000000000000001,-0.0516,0.195,0.625,0.18
2020-11-19,Driver says he was watching Netflix when migrants were allegedly loaded on to lorry,0.1,-0.1,0.0,0.0,1.0,0.0
2020-11-19,Investment Trend Alert: Don’t Slip Into This Abyss,0.0,0.0,0.296,0.0,0.761,0.239
2020-11-19,"Essex lorry deaths accused Harrison was watching Netflix as trailer loaded, court told",0.0,0.0,-0.296,0.155,0.845,0.0
2020-11-18,"La-Z-Boy RS Rating Jumps To 81, Thanks To Netflix Binge Watching?",0.2,0.2,0.4404,0.0,0.775,0.225
2020-11-18,Major averages in the red as New York City shuts public schools,0.2553030303030303,0.04971590909090909,0.0,0.0,1.0,0.0
2020-11-18,"Netflix stock facing a technical test, but new content has strong grip on viewers",0.4292929292929293,0.18989898989898987,0.6652,0.0,0.729,0.271
2020-11-17,Big Tech Isn’t the Key to Big Profits … This Is,0.4000000000000001,0.0,0.4404,0.0,0.756,0.244
2020-11-17,3 Monthly Dividend Stocks You May Not Want to Rely On,0.0,0.0,-0.0572,0.12,0.88,0.0
2020-11-17,"Corvex adds Illumina, sheds IAA, buys more Exelon",0.5,0.5,0.0,0.0,1.0,0.0
2020-11-17,Expect Nvidia Stock to Pop Higher On Upcoming Earnings Catalyst,0.5,0.25,0.0,0.0,1.0,0.0
2020-11-17,How ViacomCBS Is Trying to Compete With Netflix,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-17,"Melvin Capital trims Microsoft, Amazon stakes, raises in Alphabet, Nike; enters Visa, Square",0.0,0.0,0.1779,0.0,0.876,0.124
2020-11-17,"Lone Pine adds DocuSign, exits Salesforce",0.0,0.0,-0.2732,0.296,0.704,0.0
2020-11-16,Netflix documentary on murder of Sophie Toscan du Plantier to air next year,0.0,0.0,-0.6908,0.281,0.719,0.0
2020-11-16,Megacap selling may be more about Biden tax policy than sector malaise – Oppenheimer,0.5,0.5,0.0,0.0,1.0,0.0
2020-11-16,": Zoom, Peloton, Netflix stocks among stay-home names declining after upbeat Moderna vaccine announcement",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-16,Royals slam Netflix over new series of The Crown,0.45454545454545453,0.13636363636363635,-0.3818,0.245,0.755,0.0
2020-11-15,Chris Hemsworth and Toni Collette are set to star in two new Netflix shows which will be filmed in Australia,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
2020-11-15,"Softbank exits stake in 24 companies, exits AMZN, GOOG, TSLA",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-14,Here's Why Netflix Will One Day Be a Cash Cow,0.16666666666666666,-0.13333333333333333,0.0,0.0,1.0,0.0
2020-11-14,The Crown arrives in the 1980s as lavish royal drama returns to Netflix,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,3 Low-Risk Strategies To Begin Investing In 5G Stocks,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-13,"New Data Shows the True Nature of the Fight Between Netflix, Disney+, Other SVODs",0.49318181818181817,0.12045454545454544,0.0516,0.149,0.69,0.161
2020-11-13,Netflix Stock Drops 11% In A Month; Opportunity For Investors?,0.0,0.0,0.4215,0.0,0.741,0.259
2020-11-13,Why a Coronavirus Vaccine Won't Hurt Netflix,0.0,0.0,0.4168,0.0,0.643,0.357
2020-11-12,The Very Good Food Company Is a 10X Stock in the Making,0.7800000000000001,0.9099999999999999,0.4927,0.0,0.758,0.242
2020-11-12,Keegan-Michael Key: Diverse cast is part of the magic of Netflix Christmas film,1.0,0.25,0.0,0.0,1.0,0.0
2020-11-12,Twitter Joins Netflix And PayPal With Commitment To Invest In Racial Equality,0.0,0.0,0.3818,0.0,0.809,0.191
2020-11-12,Sony Stock: Today’s PlayStation 5 Launch and 2 Other Investing Takeaways,0.375,-0.125,0.0,0.0,1.0,0.0
2020-11-12,Square Stock Remains a Fintech Powerhouse Despite Vaccine News,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,"Zacks Earnings Trends Highlights: Amazon, Netflix, Intel and J.B. Hunt",0.0,0.0,0.1779,0.0,0.841,0.159
2020-11-12,Pandemic brings end to Netflix vs. theater struggle on theatrical release practice ,0.0,0.0,-0.3182,0.173,0.827,0.0
2020-11-12,AMZN Stock Is the Gift That Keeps on Giving,0.0,0.0,0.6486,0.0,0.569,0.431
2020-11-11,3 Stocks to Trade Right Now Due to Vaccine News,0.45535714285714285,0.08035714285714285,0.0,0.0,1.0,0.0
2020-11-11,The Coronavirus Vaccine Is a Negative for Netflix Stock for This Reason,0.4,-0.3,-0.5719,0.27,0.73,0.0
2020-11-11,Ooh la la! Emily In Paris to return to Netflix for a second series,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-11,Netflix Tests Linear TV Channel In France,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-11,Fastly Stock Needs Another Lifeline — Besides the Novel Coronavirus,0.6,0.2,0.3182,0.0,0.777,0.223
2020-11-10,Why the Drop in Overstock Is Worth Shopping,0.1,0.3,-0.0516,0.21,0.6,0.19
2020-11-10,HBO Max Won’t Be a Market-Mover For AT&T Stock,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,Here's What Netflix CEO Reed Hastings Thinks About His Biggest Competition,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,9 Cheap Stocks to Buy on the Transition of Power,0.7,0.4,0.0,0.0,1.0,0.0
2020-11-10,3 Best Streaming Stocks for Post-Election Bingeing,0.3,1.0,0.6369,0.0,0.543,0.457
2020-11-10,"The Zacks Analyst Blog Highlights: NVIDIA, Netflix, Starbucks, Pfizer, Estee Lauder and Stryker",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,"NVIDIA, Splunk, Disney, Netflix and Comcast highlighted as Zacks Bull and Bear of the Day",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,6 Streaming Stocks to Keep Your Eye On,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,Netflix estimated to have record-high subscriptions in South Korea in October ,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-09,AMC Stock Looks More Like a Box Office Bomb,0.5,0.5,-0.1045,0.267,0.5,0.233
2020-11-09,"Why Netflix, Peloton, Teladoc, and Other Stay-at-Home Stocks Plunged Today",0.375,-0.125,0.0,0.0,1.0,0.0
2020-11-09,"Top Stock Reports for NVIDIA, Netflix & Starbucks",0.5,0.5,0.2023,0.0,0.769,0.231
2020-11-09,Better Buy: Netflix vs. Amazon,0.5,0.5,0.5574,0.0,0.395,0.605
2020-11-09,"Zoom, Peloton, Netflix: Stay-At-Home Stocks Are Getting Smoked By Pfizer’s Latest Vaccine Prospects",0.9,0.5,0.296,0.0,0.845,0.155
2020-11-09,9 Cyclical Stocks With Further Gains to Come,0.5,0.0,0.34,0.0,0.714,0.286
2020-11-09,Futures add to big gains on vaccine hopes after Pfizer interim data; WFH plays head south,0.1,0.0,0.7351,0.0,0.644,0.356
2020-11-08,Where to watch Indigenous content this NAIDOC Week - from Netflix to SBS on Demand,0.0,0.0,-0.128,0.103,0.897,0.0
2020-11-08,Where Will Netflix Be in 10 Years?,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-08,Netflix trying out older-style linear TV channel in France,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-08,"Bitcoin at $15K is now bigger than PayPal, Coca-Cola, Netflix, Disney",0.5,0.0,0.0,0.0,1.0,0.0
2020-11-06,Daily Crunch: Netflix tests a linear video channel,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-06,Why Netflix Is Worth More Than Disney,0.3,0.4,0.2263,0.0,0.759,0.241
2020-11-06,Netflix tests a programmed linear TV and movie channel in France,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-06,When and How Will Switchback Energy Acquisition Stock Be Worth the Risk?,0.1,0.3,0.2263,0.139,0.596,0.265
2020-11-05,7 5G ETFs to Invest In As the World Switches Over,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-05,"Zacks Earnings Trends Highlights: Netflix, Intel, J.B. Hunt",0.0,0.0,0.0,0.0,1.0,0.0
2020-11-05,Here's Why Value Investors Will Miss Out on Netflix Again,0.0,0.0,0.2023,0.133,0.667,0.2
2020-11-04,The 2 Most Important Metrics Netflix Reported,0.75,0.45,0.2716,0.0,0.705,0.295
2020-11-04,How to Squeeze Better Value from Lemonade Stock,0.5,0.5,0.6486,0.0,0.531,0.469
2020-11-04,Comcast Is on the Wrong Side of the Long-Term Future,0.5125,-0.25,-0.4767,0.256,0.744,0.0
2020-11-04,The Only Reason To Own AT&T Stock Is the 8% Dividend,1.0,0.3,0.0,0.0,1.0,0.0
2020-11-03,Why Politics Tops Cybersecurity Demand for Cloudflare Stock,0.0,0.0,0.4215,0.139,0.556,0.306
2020-11-03,Apple’s Content Gold Rush May Have Just Started,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-03,Netflix Just Raised Prices. Could Amazon Prime Be Next?,0.0,0.0,0.1779,0.0,0.825,0.175
2020-11-02,Netflix And Facebook Among Top Trending Stocks Rated Attractive This Week,0.75,0.65,0.5719,0.0,0.657,0.343
2020-11-02,Dame Julie Andrews voices first teaser for Netflix series Bridgerton,0.3333333333333333,0.25,-0.25,0.182,0.818,0.0
2020-11-02,3 Fallen Mega-Cap Stocks to Buy Into Election and Earnings Uncertainty,0.0,0.0,-0.5994,0.38,0.62,0.0
2020-10-31,Hollywood Blockbuster Deal: This ‘Secret’ Market Is Now Open …,0.6,-0.2,0.5994,0.0,0.672,0.328
2020-10-31,Netflix Is Trying to Find Another Gear to Boost Subscriber Growth,0.0,0.0,0.6486,0.0,0.629,0.371
2020-10-30,Were FAANG Stocks Declawed by Mixed Earnings?,0.25,0.0,0.0,0.0,1.0,0.0
2020-10-30,"Why Netflix, Spotify, and Roku Stock Crashed Today",0.0,0.0,0.0,0.0,1.0,0.0
2020-10-30,Why You Should Buy the Netflix Dip,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-30,"With the Credibility Suck Impacting Nokia, You Should Stay Away From the Stock",0.0,0.0,-0.4404,0.195,0.805,0.0
2020-10-30,Streaming News: What We Know About the $1 Billion Sony – Crunchyroll Deal,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-30,Netflix Price Increase Could Fuel Faster Growth,0.0,0.0,0.5994,0.0,0.505,0.495
2020-10-30,Netflix Could Be a Trillion Dollar Company in the Next Decade,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-30,7 Penny Stocks to Watch in November,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,Stock Market Wrap-Up: Netflix Hikes Prices; Apple Reverses Lower After Earnings Report,0.0,0.0,-0.296,0.167,0.833,0.0
2020-10-29,Why Netflix Stock Popped 6% Today,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,Netflix is raising prices on most of its plans in the US,0.5,0.5,0.0,0.0,1.0,0.0
2020-10-29,Netflix Stock Jumps As Video Streamer Hikes U.S. Subscription Prices,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,At Home’s Earnings Plunge Is Your Ticket to Upside,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,": Netflix increases prices in U.S. after wave of pandemic subscription additions, stock jumps",0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,Better Buy: Netflix vs. AT&T,0.5,0.5,0.4404,0.0,0.58,0.42
2020-10-29,3 Entertainment Stocks to Binge On,0.0,0.0,0.4215,0.0,0.588,0.412
2020-10-29,"Zacks Earnings Trends Highlights: Netflix, Intel, J.B. Hunt",0.0,0.0,0.0,0.0,1.0,0.0
2020-10-29,This Downtrend in AMC Entertainment Stock Won’t End Anytime Soon,0.0,0.0,0.4215,0.0,0.763,0.237
2020-10-28,James Nesbitt and Cush Jumbo to star in Netflix mystery drama Stay Close,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-28,Don’t Expect Earnings to Save Fastly Stock,0.6,0.2,0.4939,0.0,0.652,0.348
2020-10-28,This Is the One Reason I Might Buy Netflix Stock Again,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-28,Netflix vows to expand animation lineup ,0.0,0.0,0.3182,0.0,0.685,0.315
2020-10-28,There’s More Than Just Covid to the Spectacular Quibi Failure,0.5666666666666667,0.2611111111111111,-0.5106,0.268,0.732,0.0
2020-10-27,Netflix Will Turn 'Assassin's Creed' Into Live-Action Series and More,0.5,0.5,0.0,0.0,1.0,0.0
2020-10-27,Netflix announces casting for young Colin Kaepernick in drama series,0.4,0.1,0.0,0.0,1.0,0.0
2020-10-27,Netflix is developing a live action ‘Assassin’s Creed’ show,0.3,0.11818181818181818,0.0,0.0,1.0,0.0
2020-10-27,"A Look at Intel, Netflix, Tesla, and More",0.5,0.5,0.0,0.0,1.0,0.0
2020-10-27,Netflix developing Assassin’s Creed live-action TV series,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-26,"The Zacks Analyst Blog Highlights: Netflix, Lockheed, Zoetis, ITUB and Moderna",0.0,0.0,0.0,0.0,1.0,0.0
2020-10-26,The 10 Best Stocks to Buy for Gen Z Investors,0.3,1.0,0.6369,0.0,0.656,0.344
2020-10-26,"Disney and Netflix Take Aim at, Well, Disney",0.0,0.0,0.2732,0.0,0.769,0.231
2020-10-26,The Post-Earnings Dip in Netflix Stock Is a Solid Buying Opportunity,0.1,0.0,0.5267,0.0,0.645,0.355
2020-10-24,Netflix Might Be Done Borrowing Cash,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-24,3 Reasons Not to Worry About Netflix After the Latest Report,0.9,0.5,0.3412,0.0,0.789,0.211
2020-10-24,Netflix Just Proved 2 Aspects of the Stock's Bull Thesis,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-23,BofA weighs election scenarios for impact on Internet names big and small,0.25,-0.125,0.0,0.0,1.0,0.0
2020-10-23,This Week’s Earnings Winners and Losers,0.2,-0.2,-0.0772,0.324,0.381,0.295
2020-10-23,A Deep Dive Into Netflix and Tesla Earnings,0.4,0.0,0.0,0.0,1.0,0.0
2020-10-23,7 Billion Reasons Why Netflix Stock Is Still a Buy,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-22,Sandra Oh on continuing late screenwriter Audrey Wells’ legacy with Netflix film,0.6,-0.3,0.0,0.0,1.0,0.0
2020-10-22,Netflix launches a virtual HBCU boot camp with Norfolk State to increase exposure to the tech industry,0.0,0.0,0.3182,0.0,0.867,0.133
2020-10-22,3 5G Stocks to Buy for the Consumer Boom,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-22,"Streaming Services, new TV Normal spends heavily on marketing themselves",0.5348484848484848,0.02878787878787879,0.0,0.0,1.0,0.0
2020-10-22,"Streaming services, the new TV Normal, spend heavily on marketing",0.5348484848484848,0.02878787878787879,0.0,0.0,1.0,0.0
2020-10-22,The Zacks Analyst Blog Highlights: Netflix,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-21,: Here’s how Disney lost Shonda Rhimes to Netflix over a Disneyland pass,0.0,0.0,-0.3182,0.187,0.813,0.0
2020-10-21,What's Worth Streaming: Here’s everything coming to Netflix in November 2020 — and what’s leaving,0.1,0.3,0.2263,0.0,0.872,0.128
2020-10-21,Netflix Stock Falls As Covid-Fueled Growth Slows In Third Quarter,0.0,0.0,0.3818,0.0,0.776,0.224
2020-10-21,It's All About Member Satisfaction for Netflix,0.0,0.0,0.4404,0.0,0.674,0.326
2020-10-21,The Slide in Netflix Stock Is a Great Investment Opportunity,0.75,0.8,0.7845,0.0,0.504,0.496
2020-10-21,Why Netflix Stock Took a Dive Today,0.0,0.0,0.0,0.0,1.0,0.0
2020-10-21,"Why AT&T’s Dividend Appears Safe, For Now",0.5,0.5,0.4404,0.0,0.674,0.326
2020-10-21,When Is a Good Time to Buy Netflix (NFLX)?,0.6000000000000001,0.7,0.4404,0.0,0.707,0.293
2020-10-21,How Good Is the Surf in Ocean Power Technologies Stock?,0.6000000000000001,0.7,0.4404,0.0,0.756,0.244
2020-10-21,"The Ratings Game: Netflix profit story improves, but stock can’t shake subscriber slowdown",0.4,-0.4,0.2023,0.129,0.629,0.242
2020-10-21,Netflix Disappoints: ETFs in Focus,0.0,0.0,-0.3818,0.394,0.606,0.0
2020-10-21,Is Apple TV+ About to Crash the Netflix and Disney Party?,0.0,0.0,0.0,0.188,0.625,0.188
2020-10-21,10 Best Stocks for 2020: Megatrends Support This Year’s Biggest Winners,0.3,1.0,0.875,0.0,0.444,0.556
2020-10-21,News24.com | WATCH | New Netflix subscriptions fall short as live sport returns to the small screen,0.4136363636363636,0.005681818181818177,0.0,0.0,1.0,0.0
2020-10-21,US stocks climb as investors await signs of stimulus progress,0.0,0.0,0.4939,0.0,0.656,0.344
2020-10-21,"Netflix (NFLX) Q3 Earnings Miss, Shares Down on Weak '21 View",0.4569444444444445,-0.2652777777777778,-0.3182,0.306,0.544,0.15
2020-10-21,"Netflix -6.6% after earnings, though analysts look past sub miss to cash, margins",0.25,-0.25,-0.1531,0.118,0.882,0.0
2020-10-21,Netflix sees $14 billion of market value erased after missing 3rd-quarter subscriber growth and profit targets,0.05,-0.2,0.6908,0.1,0.543,0.357
2020-10-21,"Quidel, Akoustis Technologies, Netflix, Snap and Texas Instruments highlighted as Zacks Bull and Bear of the Day",0.0,0.0,0.0,0.0,1.0,0.0
2020-10-21,"Market Snapshot: U.S. stocks open mixed as earnings reports roll in, Netflix shares fall",0.375,0.0,0.296,0.0,0.855,0.145
